type,entry_time,entry_price,sl,tp,lots,spread,profit,exit_time,exit_price,reason,commission
SELL,2024-10-03 13:00:00+00:00,2662.6000963284387,2676.9600084378135,2633.8802721096886,6.639057475142429e-05,0.0,-95.33628183213317,2024-10-03 16:00:00+00:00,2676.9600084378135,STOP_LOSS,0.0
SELL,2024-10-04 18:00:00+00:00,2670.1999504119494,2695.0399894744496,2620.5198722869495,3.799628445685463e-05,0.0,-23.178107463581533,2024-10-07 10:00:00+00:00,2676.300048828125,SIGNAL_EXIT,0.0
SELL,2024-10-07 19:00:00+00:00,2660.1999500616,2677.1599109991,2626.2800281866,5.5513770512879305e-05,0.0,188.3022758783545,2024-10-08 15:00:00+00:00,2626.2800281866,TAKE_PROFIT,0.0
SELL,2024-10-08 18:00:00+00:00,2633.1000967871605,2655.2000479590356,2588.9001944434103,4.3454467365600554e-05,0.0,-5.214327680437722,2024-10-10 10:00:00+00:00,2634.300048828125,SIGNAL_EXIT,0.0
SELL,2024-10-31 16:00:00+00:00,2752.199950189459,2771.739940423834,2713.119969720709,4.912081135655002e-05,0.0,-95.98201742115728,2024-11-01 13:00:00+00:00,2771.739940423834,STOP_LOSS,0.0
SELL,2024-11-01 15:00:00+00:00,2757.1000965461726,2774.2200184211724,2722.8602527961725,5.55038731722862e-05,0.0,23.866930317729313,2024-11-01 17:00:00+00:00,2752.800048828125,SIGNAL_EXIT,0.0
SELL,2024-11-01 19:00:00+00:00,2745.69995004851,2762.659862157885,2711.78012582976,5.616825484458988e-05,0.0,10.671413592612586,2024-11-04 17:00:00+00:00,2743.800048828125,SIGNAL_EXIT,0.0
SELL,2024-11-04 20:00:00+00:00,2747.6000960371102,2759.3801253339852,2724.0400374433602,8.095699788399278e-05,0.0,-32.38281226166657,2024-11-05 09:00:00+00:00,2751.60009765625,SIGNAL_EXIT,0.0
SELL,2024-11-06 10:00:00+00:00,2733.6000970603636,2765.5000482322384,2669.8001947166135,2.97943254054972e-05,0.0,190.0875051268634,2024-11-06 13:00:00+00:00,2669.8001947166135,TAKE_PROFIT,0.0
SELL,2024-11-06 14:00:00+00:00,2672.1999506971215,2713.0399409314964,2590.5199702283717,2.3737671595499533e-05,0.0,-46.52606926733254,2024-11-07 14:00:00+00:00,2691.800048828125,SIGNAL_EXIT,0.0
SELL,2024-11-11 07:00:00+00:00,2679.8000472795006,2692.2600570451254,2654.8800277482505,7.743121292584911e-05,0.0,192.95873384405445,2024-11-11 13:00:00+00:00,2654.8800277482505,TAKE_PROFIT,0.0
SELL,2024-11-11 14:00:00+00:00,2642.1000966857514,2662.380174810751,2601.5399404357513,4.852493844151175e-05,0.0,196.81790852093525,2024-11-12 09:00:00+00:00,2601.5399404357513,TAKE_PROFIT,0.0
SELL,2024-11-12 10:00:00+00:00,2599.3999011358364,2616.0198230108363,2566.1600573858364,6.039567099088831e-05,0.0,-100.37713334567566,2024-11-12 13:00:00+00:00,2616.0198230108363,STOP_LOSS,0.0
SELL,2024-11-12 14:00:00+00:00,2618.300047817204,2637.9600087547037,2578.980125942204,5.054606279642819e-05,0.0,36.898867538531704,2024-11-13 07:00:00+00:00,2611.0,SIGNAL_EXIT,0.0
SELL,2024-11-13 19:00:00+00:00,2588.699950139344,2608.0199208424688,2550.060008733094,5.1626553797761206e-05,0.0,199.4847013752097,2024-11-14 09:00:00+00:00,2550.060008733094,TAKE_PROFIT,0.0
SELL,2024-11-14 10:00:00+00:00,2548.199950050185,2566.3399402845603,2511.919969581435,5.608448317054053e-05,0.0,-101.73719770135794,2024-11-14 14:00:00+00:00,2566.3399402845603,STOP_LOSS,0.0
SELL,2024-11-14 15:00:00+00:00,2564.600096707852,2585.840086942227,2522.120116239102,4.741990208702542e-05,0.0,-52.161896793021434,2024-11-14 16:00:00+00:00,2575.60009765625,SIGNAL_EXIT,0.0
SELL,2024-11-25 19:00:00+00:00,2620.1999504726555,2648.8599602382806,2562.8799309414053,3.49609813729345e-05,0.0,-39.856033333435995,2024-11-27 02:00:00+00:00,2631.60009765625,SIGNAL_EXIT,0.0
SELL,2024-12-06 07:00:00+00:00,2661.3000481654453,2691.4200676966952,2601.0600091029455,3.313399127100019e-05,0.0,-16.566997831222327,2024-12-06 09:00:00+00:00,2666.300048828125,SIGNAL_EXIT,0.0
SELL,2024-12-06 18:00:00+00:00,2656.69995063273,2693.659960398355,2582.77993110148,2.6957237586401443e-05,0.0,-0.26983708352282304,2024-12-06 20:00:00+00:00,2656.800048828125,SIGNAL_EXIT,0.0
